Id,Name,Runs,NumberOfInstances,NumberOfFeatures,NumberOfClasses,NumberOfMissingValues,NumberOfNumericFeatures,CfsSubsetEval_NaiveBayesErrRate,MaxMeansOfNumericAtts,NaiveBayesErrRate,Quartile3SkewnessOfNumericAtts,NumberOfSymbolicFeatures,MinAttributeEntropy,RandomTreeDepth2AUC,Quartile1MutualInformation,MinMeansOfNumericAtts,MaxMutualInformation,RandomTreeDepth3Kappa,PercentageOfSymbolicFeatures,REPTreeDepth2AUC,J48.001.ErrRate,Dimensionality,Quartile3MutualInformation,Quartile2KurtosisOfNumericAtts,MaxSkewnessOfNumericAtts,CfsSubsetEval_DecisionStumpKappa,J48.0001.ErrRate,J48.00001.Kappa,RandomTreeDepth2ErrRate,Quartile1KurtosisOfNumericAtts,PercentageOfBinaryFeatures,Quartile1AttributeEntropy,MajorityClassPercentage,REPTreeDepth2ErrRate,Quartile1MeansOfNumericAtts,MaxAttributeEntropy,MinMutualInformation,CfsSubsetEval_NaiveBayesKappa,Quartile2MeansOfNumericAtts,Quartile2AttributeEntropy,StdvNominalAttDistinctValues,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,MajorityClassSize,MinorityClassSize,EquivalentNumberOfAtts,Quartile2StdDevOfNumericAtts,Quartile3StdDevOfNumericAtts,MaxStdDevOfNumericAtts,RandomTreeDepth2Kappa,MeanStdDevOfNumericAtts,RandomTreeDepth3ErrRate,Quartile2SkewnessOfNumericAtts,PercentageOfNumericFeatures,MeanNoiseToSignalRatio,NumberOfBinaryFeatures,REPTreeDepth1AUC,REPTreeDepth1ErrRate,MaxKurtosisOfNumericAtts,REPTreeDepth2Kappa,NumberOfInstancesWithMissingValues,NaiveBayesKappa,CfsSubsetEval_NaiveBayesAUC,Quartile3AttributeEntropy,REPTreeDepth3Kappa,MinNominalAttDistinctValues,kNN1NAUC,J48.001.Kappa,MinKurtosisOfNumericAtts,DecisionStumpErrRate,MinStdDevOfNumericAtts,MeanAttributeEntropy,MeanSkewnessOfNumericAtts,DecisionStumpAUC,MinSkewnessOfNumericAtts,AutoCorrelation,J48.00001.AUC,REPTreeDepth1Kappa,RandomTreeDepth3AUC,MinorityClassPercentage,MaxNominalAttDistinctValues,PercentageOfInstancesWithMissingValues,MeanMeansOfNumericAtts,REPTreeDepth3AUC,Quartile3KurtosisOfNumericAtts,J48.0001.Kappa,CfsSubsetEval_DecisionStumpErrRate,J48.00001.ErrRate,RandomTreeDepth1Kappa,Quartile3MeansOfNumericAtts,RandomTreeDepth1AUC,CfsSubsetEval_kNN1NErrRate,DecisionStumpKappa,kNN1NErrRate,kNN1NKappa,MeanKurtosisOfNumericAtts,J48.001.AUC,CfsSubsetEval_kNN1NAUC,NaiveBayesAUC,PercentageOfMissingValues,MeanMutualInformation,Quartile2MutualInformation,CfsSubsetEval_DecisionStumpAUC,RandomTreeDepth1ErrRate,ClassEntropy,CfsSubsetEval_kNN1NKappa,REPTreeDepth3ErrRate,J48.0001.AUC,MeanNominalAttDistinctValues
28,optdigits (1),30693,5620.0,65.0,10.0,0.0,64.0,0.11583629893238435,11.989679715302492,0.0905693950177936,4.0666119739712565,1.0,,0.910334820783592,,0.0,,0.8206798583827717,1.5384615384615383,0.956425400938372,,0.011565836298932384,,0.07721647432773547,52.99527777138423,0.8712880928662626,,,0.1613879003558719,-1.3729913768757025,0.0,,10.177935943060499,0.14323843416370108,0.26103202846975304,,,0.8712880928662626,4.565569395017791,,0.0,-0.32992700595175056,0.9671170904003789,572.0,554.0,,4.301746897924311,5.86637152935096,6.518238490323084,0.8206798583827717,3.686292464928632,0.1613879003558719,0.5599451157139905,98.46153846153848,,0.0,0.956425400938372,0.14323843416370108,2807.4985758153466,0.8408389053730106,0.0,0.8993684540095387,0.9437785420246294,,0.8408389053730106,10.0,0.9906156691456128,,-1.646519852942154,0.8017793594306051,0.0,,5.451185659375441,0.6854786317523011,-1.3029924517157276,0.09254315714539954,,0.8408389053730106,0.910334820783592,9.8576512455516,10.0,0.0,4.911243327402135,0.956425400938372,20.296405116214235,,0.11583629893238435,,0.8206798583827717,9.04915480427047,0.910334820783592,0.11583629893238435,0.10895524656780008,0.016903914590747332,0.9812174550809054,168.55386930105925,,0.9437785420246294,0.9840879237555248,0.0,,,0.9437785420246294,0.1613879003558719,3.3218327248667654,0.8712880928662626,0.14323843416370108,,10.0
30,page-blocks (1),2719,5473.0,11.0,5.0,0.0,10.0,0.031244290151653576,1198.4056276265449,0.08660697971861868,19.73532770124508,1.0,,0.8927036385887277,,0.3686424264571532,,0.7871492638635649,9.090909090909092,0.9213465422113606,,0.0020098666179426275,,123.98823394304979,67.42540616199,0.8334635896286097,,,0.0389183263292527,3.990658210679456,0.0,,89.76795176320118,0.033985017357938976,4.86072186186736,,,0.8334635896286097,51.66111054266465,,0.0,1.985556904427686,14.264862124545102,4913.0,28.0,,91.90038906506241,1423.1258869272854,4849.37695008372,0.7871492638635649,840.2336192978349,0.0389183263292527,8.931144052030959,90.9090909090909,,0.0,0.9213465422113606,0.033985017357938976,4816.887814668215,0.8119438206045673,0.0,0.5928120760587907,0.9110544403087998,,0.8119438206045673,5.0,0.8707702822796258,,0.6919281142973475,0.06870089530422073,0.17066127880753776,,14.71145196752045,0.7470854484128754,-0.8347174977898819,0.8733552631578947,,0.8119438206045673,0.8927036385887277,0.5116024118399416,5.0,0.0,253.3275863146391,0.9213465422113606,528.4812332352154,,0.031244290151653576,,0.7871492638635649,459.7251050612191,0.8927036385887277,0.031244290151653576,0.5795072065282953,0.0442170655947378,0.7584663413431441,652.829669012381,,0.9110544403087998,0.9489303794571388,0.0,,,0.9110544403087998,0.0389183263292527,0.6354628258660037,0.8334635896286097,0.033985017357938976,,5.0
31,credit-g (1),504172,1000.0,21.0,2.0,0.0,7.0,0.273,3271.257999999999,0.248,1.909444721297511,14.0,0.2283640258405646,0.6580238095238096,0.005310005973834999,1.1549999999999998,0.09473884155264,0.2781007751937982,66.66666666666666,0.7002928571428572,,0.021,0.02650410754481,0.9197813600546328,1.9496276798326249,0.3056968463886062,,,0.298,-1.2104731179379755,14.285714285714285,0.9089779148834296,70.0,0.269,1.4069999999999998,2.666677759851852,0.00096366001491,0.3056968463886062,2.9730000000000003,1.5321036281187237,2.0380986614602725,-0.2725698140337198,0.5776544682460991,700.0,300.0,43.593036016305035,1.1187146743126737,12.058814452756392,2822.73687596044,0.2781007751937982,407.0476188282117,0.298,1.09418417155554,33.33333333333333,69.92749860170595,3.0,0.7002928571428572,0.269,4.292590308048502,0.222543352601156,0.0,0.3724696356275304,0.7208285714285714,1.8749120301493505,0.222543352601156,2.0,0.649047619047619,,-1.3814485027493757,0.3,0.3620857717531919,1.433893225502841,0.9203791257169068,0.6647619047619048,-0.5313481143125632,0.5695695695695696,,0.222543352601156,0.6580238095238096,30.0,10.0,0.0,476.5838571428569,0.7002928571428572,1.6492736936699308,,0.273,,0.2781007751937982,35.54600000000001,0.6580238095238096,0.273,0.0,0.28600000000000003,0.3044747081712061,0.9242775257981102,,0.7208285714285714,0.786047619047619,0.0,0.02021632305905615,0.01275318647802,0.7208285714285714,0.298,0.8812908992306927,0.3056968463886062,0.269,,4.0
32,pendigits (1),30195,10992.0,17.0,10.0,0.0,16.0,,85.12026928675397,,0.44735729477907227,1.0,,,,28.845342066957787,,,5.882352941176469,,,0.0015465793304221252,,-0.7839021550500958,0.948264683112214,,,,,-1.1972600845920125,0.0,,10.407569141193596,,35.90636371906841,,,,48.52893013100446,,0.0,-0.4250896848780795,26.506410017106628,1144.0,1055.0,,30.2414923899796,34.22721936799061,41.76039983312041,,29.774238237334853,,0.08645947162697144,94.11764705882351,,0.0,,,3.0507472845475934,,0.0,,,,,10.0,,,-1.6857931744696484,,16.218570675493947,,-0.03919608212030848,,-1.4911828752029317,0.10290237467018468,,,,9.597889374090249,10.0,0.0,50.711045533115005,,-0.260617128652207,,,,,59.60441684861714,,,,,,-0.501042935533417,,,,0.0,,,,,3.3207717388905955,,,,10.0
36,segment (1),22838,2310.0,20.0,7.0,0.0,19.0,0.04199134199134199,124.91385281385281,0.1974025974025974,5.366954506409352,1.0,,0.9676767676767676,,-12.690860359307358,,0.9353535353535352,5.0,0.978708732345096,,0.008658008658008658,,0.6887408923151641,16.900935254869903,0.951010101010101,,,0.05541125541125541,0.09497152241672613,0.0,,14.285714285714285,0.06926406926406926,0.0143338,,,0.951010101010101,8.24369225068576,,0.0,0.6910972018286047,1.5453355472372121,330.0,330.0,,19.571818883227998,43.52745802268137,72.95653249057915,0.9353535353535352,25.314714480981483,0.05541125541125541,1.3027814412574137,95.0,,0.0,0.978708732345096,0.06926406926406926,339.2210942729759,0.9191919191919192,0.0,0.7696969696969697,0.9818610345883074,,0.9191919191919192,7.0,0.9725899689536052,,-1.215870969891144,0.7155844155844155,0.0,,3.3209588546592426,0.7749482924482924,-0.8853608418421668,0.14811606756171505,,0.9191919191919192,0.9676767676767676,14.285714285714285,7.0,0.0,24.633144132657648,0.978708732345096,34.34011897757074,,0.04199134199134199,,0.9353535353535352,37.05159498454545,0.9676767676767676,0.04199134199134199,0.16515151515151513,0.048484848484848485,0.9434343434343432,38.51719076973927,,0.9818610345883074,0.970754733482006,0.0,,,0.9818610345883074,0.05541125541125541,2.8073549220576046,0.951010101010101,0.06926406926406926,,7.0
38,sick (1),19095,3772.0,30.0,2.0,6064.0,7.0,0.02518557794273595,110.46964865662822,0.07423117709437964,4.937524038925616,23.0,0.0,0.785261166486192,0.0005017739084375,0.9949997045790252,0.06006915971583,0.6522624425320754,76.66666666666667,0.9591373043787615,,0.007953340402969244,0.0033491752406775003,8.871303806575769,13.882652755041704,0.7759719718017525,,,0.036585365853658534,5.982197043232064,70.0,0.0987401719719687,93.87592788971371,0.014050901378579004,1.7588748012696314,1.5206899125074091,0.0,0.7759719718017525,28.41132258295655,0.2593748523170293,0.6683115412781179,1.2589465934783108,0.6694399621432919,3541.0,231.0,64.92919423455585,22.3032143933016,33.71833515687218,35.604247607641,0.6522624425320754,19.05387758896556,0.036585365853658534,1.5381528946217138,23.33333333333333,64.94601266549154,21.0,0.9591373043787615,0.014050901378579004,238.18146237806357,0.8712870012207119,3772.0,0.5196307538926299,0.9288636149692348,0.4759318019149815,0.8712870012207119,1.0,0.7895585540318668,,4.073471498748956,0.0344644750795334,0.1954572751132881,0.33755530471128503,3.5691918824691085,0.9322127557089432,1.2326742385072782,0.8865022540440202,,0.8712870012207119,0.785261166486192,6.1240721102863205,5.0,100.0,46.43668969641138,0.9591373043787615,90.94248810329344,,0.02518557794273595,,0.6522624425320754,108.85692077754308,0.785261166486192,0.02518557794273595,0.7420165388043194,0.041092258748674435,0.6153785428776684,51.41313506551009,,0.9288636149692348,0.9218669472206809,5.358784022622834,0.005118661327160454,0.00129044182719,0.9288636149692348,0.036585365853658534,0.3323505555321105,0.7759719718017525,0.014050901378579004,,2.0869565217391304
44,spambase (1),156278,4601.0,58.0,2.0,0.0,57.0,,283.28928493805716,,13.646188094980593,1.0,,,,0.005444468593783957,,,1.7241379310344829,,,0.012605955227124538,,127.37652934849571,31.062064279039635,,,,,50.655931063002996,1.7241379310344829,,60.59552271245382,,0.06479352314714121,,,,0.10285155400999912,,0.0,5.8507230150661425,0.31695822185668954,2788.0,1813.0,,0.4440553289821315,0.8437450862048406,606.3478507248471,,15.193997694546747,,9.724847529978312,98.27586206896551,,1.0,,,1480.642050286291,,0.0,,,,,2.0,,,5.257394367988116,,0.07627427063724908,,11.186639096029253,,1.5916742687064245,0.9997826086956522,,,,39.404477287546186,2.0,0.0,6.150770191072137,,299.0723734257733,,,,,0.2441306237774391,,,,,,241.17001865177312,,,,0.0,,,,,0.9673602371807668,,,,2.0
46,splice (1),19659,3190.0,61.0,3.0,0.0,0.0,,,,,61.0,1.6679869019048017,,0.008114095339065,,0.3896406381337501,,100.0,,,0.01912225705329153,0.06388006173431,,,,,,,,0.0,1.986921112054029,51.88087774294671,,,2.008563280196724,0.00239174071595,,,1.9958149659372768,0.5371448502628821,,,1655.0,767.0,26.31321143770441,,,,,,,,0.0,34.16346774083301,0.0,,,,,0.0,,,1.998574767602853,,3.0,,,,,,1.9780144516767608,,,,0.9993728441517716,,,,24.043887147335425,6.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.056251973390548826,0.012445557396825,,,1.4801700696136335,,,,4.754098360655737
57,hypothyroid (1),880,3772.0,30.0,4.0,6064.0,7.0,0.02704135737009544,110.46964865662822,0.04665959703075292,4.937524038925616,23.0,0.0,0.910738225905506,0.0003639469204675,0.9949997045790252,0.01195055117111,0.7422991986969176,76.66666666666667,0.9944985110919476,,0.007953340402969244,0.002305393613935,8.871303806575769,13.882652755041704,0.8214494217145025,,,0.03685047720042418,5.982197043232064,66.66666666666666,0.0987401719719687,92.28525980911984,0.007953340402969244,1.7588748012696314,1.5206899125074091,0.0,0.8214494217145025,28.41132258295655,0.2593748523170293,0.7776522892681231,1.2589465934783108,0.6694399621432919,3481.0,2.0,202.5849704152198,22.3032143933016,33.71833515687218,35.604247607641,0.7422991986969176,19.05387758896556,0.03685047720042418,1.5381528946217138,23.33333333333333,145.55176285688822,20.0,0.9944985110919476,0.007953340402969244,238.18146237806357,0.9464352152957852,3772.0,0.6098333890681739,0.988871524706157,0.4759318019149815,0.9464352152957852,1.0,0.6743398856933536,,4.073471498748956,0.04612937433722163,0.1954572751132881,0.33755530471128503,3.5691918824691085,0.9844898933771604,1.2326742385072782,0.8562715460090162,,0.9464352152957852,0.910738225905506,0.05302226935312832,5.0,100.0,46.43668969641138,0.9944985110919476,90.94248810329344,,0.02704135737009544,,0.7422991986969176,108.85692077754308,0.910738225905506,0.02704135737009544,0.7147260783050681,0.08907741251325557,0.3399787212879303,51.41313506551009,,0.988871524706157,0.9342238722214744,5.358784022622834,0.0023033179412581817,0.0010913177000150002,0.988871524706157,0.03685047720042418,0.4666175969866338,0.8214494217145025,0.007953340402969244,,2.1739130434782608
60,waveform-5000 (1),19319,5000.0,41.0,3.0,0.0,40.0,0.2344,3.322468,0.1994,0.08459325201338166,1.0,,0.7811986553586545,,-0.025552000000000002,,0.5625740518927583,2.4390243902439024,0.8952311179175413,,0.0082,,-0.05122710616511617,0.2720371073231119,0.6484246032462648,,,0.2916,-0.4849521099111871,0.0,,33.84,0.253,-0.0009889999999999864,,,0.6484246032462648,0.03181099999999998,,0.0,-0.02425950639665907,0.999686771782126,1692.0,1653.0,,1.0138703067658228,1.6570866923837764,2.0326737966079764,0.5625740518927583,1.27111559694555,0.2916,0.016415358784205282,97.56097560975607,,0.0,0.8952311179175413,0.253,0.1506082599750216,0.6206011477340141,0.0,0.7014157624685423,0.8518374275032152,,0.6206011477340141,3.0,0.8028402123068697,,-0.679051825631459,0.4368,0.9764529543579722,,0.03546827362426717,0.7114416755298753,-0.27203078157249977,0.3320664132826565,,0.6206011477340141,0.7811986553586545,33.06,3.0,0.0,0.8994882,0.8952311179175413,0.019352277802150986,,0.2344,,0.5625740518927583,2.00251,0.7811986553586545,0.2344,0.34727245361838804,0.2628,0.6057966492715188,-0.19641749321969915,,0.8518374275032152,0.9551583436003328,0.0,,,0.8518374275032152,0.2916,1.5848792049207137,0.6484246032462648,0.253,,3.0
179,adult (1),2671,48842.0,15.0,2.0,6465.0,2.0,,189664.13459727284,,1.438891878521826,13.0,0.3606792438308567,,0.016285621608094998,10.078088530363212,0.16542318099232994,,86.66666666666669,,,0.00030711273084640267,0.09106812244261997,3.3417967426256685,1.438891878521826,,,,,0.6257452727868169,13.333333333333336,0.7981454034288663,76.07182343065395,,10.078088530363212,3.44192266924963,0.008187042285449999,,94837.1063429016,1.564179646410626,10.36327341612851,-0.3165248566609311,2.570972755591832,37155.0,11687.0,11.813422825673618,52803.29819795652,105604.02542315744,105604.02542315744,,52803.29819795652,,0.5611835109304475,13.333333333333336,22.835460176347212,2.0,,,6.05784821246452,,3620.0,,,2.2474183457443537,,2.0,,,0.6257452727868169,,2.570972755591832,1.6017062538629998,0.5611835109304475,,-0.3165248566609311,0.6344259945537559,,,,23.92817656934605,41.0,7.411653904426519,94837.1063429016,,6.05784821246452,,,,,189664.13459727284,,,,,,3.341796742625668,,,,0.8824372466319971,0.06719846153641416,0.06527298792667,,,0.7938438393644257,,,,9.307692307692307
180,covertype (1),216,110393.0,55.0,7.0,0.0,14.0,0.3345230222930802,2957.980940820522,0.3753951790421494,1.3979769744016588,41.0,0.00016482003093436185,0.811057225793743,0.0013835637235175,0.051470654842245785,0.08022647567489,0.6127071348227638,74.54545454545455,0.8813068646251263,,0.0004982199958330692,0.0231202393571875,1.0270869007711485,4.059957865315825,0.4601192371930843,,,0.2512478146259274,-0.5891031349196856,72.72727272727273,0.02141831162374429,46.81637422662669,0.22140896614821592,0.444448470464613,0.7200653824788794,4.346203607000001e-05,0.4601192371930843,148.9504316396874,0.06195800853751661,0.7808688094430303,-0.406323567721426,0.4968874292832605,51682.0,1339.0,148.96587060305657,32.558462450721585,229.2366709544005,1558.3862091357196,0.6127071348227638,259.78493480439795,0.2512478146259274,0.5626301266954175,25.45454545454545,9.984393587038262,40.0,0.8813068646251263,0.22140896614821592,14.483520267003536,0.648990359234803,0.0,0.4300631252128884,0.8020804821384502,0.21689118565308368,0.648990359234803,2.0,0.8626507241699989,,-1.9545060108644945,0.5311568668303244,0.22095671247425627,0.13786431815708836,0.771316448179793,0.5952443628791675,-1.1967256628480187,0.3853993042974129,,0.648990359234803,0.811057225793743,1.2129392262190537,7.0,0.0,596.2954806917106,0.8813068646251263,2.7075826488969112,,0.3345230222930802,,0.6127071348227638,697.1425022419901,0.811057225793743,0.3345230222930802,0.055323971166347616,0.1878470555198246,0.7099643940283268,2.352719417474516,,0.8020804821384502,0.8000655736393208,0.0,0.01255092664557925,0.006191547996765,0.8020804821384502,0.2512478146259274,1.8696597146338128,0.4601192371930843,0.22140896614821592,,2.1219512195121952
181,yeast (1),2193,1484.0,9.0,10.0,0.0,8.0,,0.5047169811320755,,8.22298241508482,1.0,,,,0.007500000000000028,,,11.111111111111107,,,0.006064690026954178,,5.033866039807228,10.276883707764208,,,,,0.8194131151895314,0.0,,31.19946091644205,,0.26493935309973043,,,,0.4999090296495957,,0.0,-0.06158669763090091,0.0622681060932114,463.0,5.0,,0.09658038798436357,0.1338043104216959,0.1372993003895818,,0.09666403434721273,,1.0245336632828947,88.88888888888891,,0.0,,,105.7387123679822,,0.0,,,,,10.0,,,0.4590599900673196,,0.04835096692671292,,2.91282730365782,,-1.791640649635345,0.5165205664194201,,,,0.3369272237196766,10.0,0.0,0.3811969339622642,,78.39139005677906,,,,,0.5000993935309973,,,,,,28.660878425906237,,,,0.0,,,,,2.490417636232728,,,,10.0
182,satimage (1),25447,6430.0,37.0,6.0,0.0,36.0,,-0.0001263297045101948,,0.6744458273485395,1.0,,,,-0.0008629685847589662,,,2.7027027027027017,,,0.005754276827371696,,-0.4798469406404684,0.91949549901627,,,,,-0.8393811657498382,0.0,,23.810264385692072,,-0.0007437709953344221,,,,-0.0005980934681181398,,0.0,-0.5170961259457099,0.9999476046671038,1531.0,625.0,,1.0000052923046026,1.0001949690399905,1.0002882819750798,,1.0000219953862926,,-0.0399749828019159,97.2972972972973,,0.0,,,1.277985361665814,,0.0,,,,,6.0,,,-0.9198282387807679,,0.99963874376075,,0.04046023385100257,,-0.6740118722728707,0.18743194898117904,,,,9.720062208398133,6.0,0.0,-0.0005560885260065659,,0.8509747335126359,,,,,-0.0003569454121306532,,,,,,-0.15411688047872,,,,0.0,,,,,2.4833618760456604,,,,6.0
184,kropt (1),1777,28056.0,7.0,18.0,0.0,0.0,,,,,7.0,1.7354537613421863,,0.049095805782050014,,0.31446969290545,,100.0,,,0.000249500998003992,0.29630997170435497,,,,,,,,0.0,1.7560194071858366,16.228257770173936,,,2.999924011045761,0.04616276770208,,,2.9748065710007303,4.680252333449759,,,4553.0,27.0,19.997188078115148,,,,,,,,0.0,13.69226452132041,0.0,,,,,0.0,,,2.9996177634733905,,4.0,,,,,,2.5745635363009547,,,,0.9993940474068792,,,,0.0962360992301112,18.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.17523258804420005,0.17521642560582001,,,3.50415902053474,,,,8.285714285714286
185,baseball (1),795,1340.0,18.0,3.0,20.0,15.0,0.08432835820895522,4534.612686567164,0.15970149253731344,1.5172748897773132,3.0,2.425668852801949,0.7624240000950409,0.01080667579391,0.2687738805970149,0.01080667579391,0.44946946169772267,16.666666666666664,0.8524888908484827,,0.013432835820895522,0.01080667579391,1.0929791300745273,2.4656389038958446,0.4418313181952225,,,0.09477611940298508,0.6304206769153993,0.0,2.425668852801949,90.67164179104479,0.07611940298507462,0.9663701492537312,2.425668852801949,0.01080667579391,0.4418313181952225,203.22537313432844,2.425668852801949,2.8284271247461903,0.4861180401193656,0.06056474888614795,1215.0,57.0,49.97816806853682,116.5760526641402,376.400804482129,2094.191123804227,0.44946946169772267,324.92966790949765,0.09477611940298508,0.9564090413257388,83.33333333333334,223.46022246442445,0.0,0.8524888908484827,0.07611940298507462,8.03249062149215,0.4416415770316478,20.0,0.4238689741910336,0.7322241366331184,2.425668852801949,0.4416415770316478,3.0,0.7604723868488261,,0.2523895391254345,0.09328358208955224,0.02519288408443,2.425668852801949,0.8335889988230164,0.8463216676547555,-1.8663891071518195,0.830470500373413,,0.4416415770316478,0.7624240000950409,4.253731343283582,7.0,1.4925373134328357,637.4240550806572,0.8524888908484827,3.550029422261427,,0.08432835820895522,,0.44946946169772267,635.3134328358208,0.7624240000950409,0.08432835820895522,0.0,0.08507462686567165,0.4785493869302819,2.1412222749209304,,0.7322241366331184,0.9505150531149896,0.08291873963515754,0.01080667579391,0.01080667579391,0.7322241366331184,0.09477611940298508,0.5400978590902226,0.4418313181952225,0.07611940298507462,,5.0
273,IMDB.drama (1),353,120919.0,1002.0,2.0,0.0,1001.0,0.3620522829332032,0.1983724642115816,0.41707258578056383,9.95041666469502,1.0,,0.5061970197103853,,0.004515419412995317,,0.01222571440264787,0.0998003992015968,0.5440902907142501,,0.00828653892274994,,71.49886009324825,14.780843215812766,0.0,,,0.4561152507050174,44.06719758682721,0.0998003992015968,,63.794771706679676,0.3689990820301193,0.009804083725468845,,,0.0,0.013074868300281149,,0.0,6.787226416629242,0.0985293864307793,77140.0,43779.0,,0.11359587508159967,0.1413297488233941,0.39877580765046106,0.01222571440264787,0.12843185758802134,0.4561152507050174,8.573078647723513,99.9001996007984,,1.0,0.5440902907142501,0.3689990820301193,216.4769066989521,0.008286755084399675,0.0,0.07660584199364348,0.4999942894995318,,0.008286755084399675,2.0,0.5050573344018676,,0.2885459095940521,0.3620522829332032,0.06704526511787595,,8.256563818612891,0.5057404854075229,1.5127924964453914,0.5854049851965795,,0.008286755084399675,0.5061970197103853,36.205228293320324,2.0,0.0,0.019363116064213485,0.5440902907142501,97.01243843588331,,0.3620522829332032,,0.01222571440264787,0.02038968234934177,0.5061970197103853,0.3620522829332032,0.0,0.4272694944549657,0.011083061161216077,71.54374162265155,,0.4999942894995318,0.5592518933173928,0.0,,,0.4999942894995318,0.4561152507050174,0.9443735622051304,0.0,0.3689990820301193,,2.0
293,covertype (2),22,581012.0,55.0,2.0,0.0,54.0,0.26067964172857017,11.296583346615904,0.29909709265901563,17.81016185158429,1.0,,0.8910304634353019,,5.163404542446465e-06,,0.7820142305321579,1.8181818181818181,0.9622614324527192,,9.466241661101664e-05,,39.47446864168822,440.0780233744365,0.4790919720166566,,,0.10893234563141553,5.230444242515247,1.8181818181818181,,51.240077657604324,0.07752679806957516,0.003134186557250037,,,0.4790919720166566,0.022560635580707457,,0.0,2.4559487337466823,0.05586358197098771,297711.0,283301.0,,0.1484429790403473,0.3240883568141914,1.0000011027102131,0.7820142305321579,0.3004371098679037,0.10893234563141553,6.437434921043668,98.1818181818182,,1.0,0.9622614324527192,0.07752679806957516,193667.33331613554,0.8449003634444506,0.0,0.4026139767843957,0.776344023630082,,0.8449003634444506,2.0,0.9449502571773352,,-1.9577278484070184,0.3337900077795295,0.002272308686918377,,20.551335330690428,0.6704579749321636,-1.1811467396995312,0.96600752825678,,0.8449003634444506,0.8910304634353019,48.759922342395676,2.0,0.0,0.8121452147721001,0.9622614324527192,315.6075154423525,,0.26067964172857017,,0.7820142305321579,0.12413814172467745,0.8910304634353019,0.26067964172857017,0.3369884131972297,0.055045334691882435,0.8898480630921429,4013.3398609189735,,0.776344023630082,0.7596945559494108,0.0,,,0.776344023630082,0.10893234563141553,0.999556241348861,0.4790919720166566,0.07752679806957516,,2.0
300,isolet (1),46034,7797.0,618.0,26.0,0.0,617.0,0.1945620110298833,0.8118613569321528,0.169167628575093,0.505854095594404,1.0,,0.7985895253272975,,-0.9855127356675644,,0.5971784318994164,0.16181229773462785,0.9534790861116854,,0.07926125432858792,,-0.330167859367446,10.771901703245778,0.7976556066502876,,,0.3873284596639733,-0.7373204127841801,0.0,,3.8476337052712575,0.22624086186995,-0.1437013851481339,,,0.7976556066502876,0.20226894959599845,,0.0,-0.5845181836345901,0.3400152292895469,300.0,298.0,,0.4059640538802009,0.4943557912221344,0.9401132093590072,0.5971784318994164,0.4140807323633421,0.3873284596639733,-0.08674343383154731,99.83818770226536,,0.0,0.9534790861116854,0.22624086186995,136.53558205054384,0.7647093963693292,0.0,0.824065372368799,0.9139778848716708,,0.7647093963693292,26.0,0.9241334170882464,,-1.4737498885033402,0.9239451070924716,0.05492585270340472,,0.44206745255136376,0.7284550798857298,-2.3670362287960733,0.30002565418163163,,0.7647093963693292,0.7985895253272975,3.8219828139027836,26.0,0.0,0.06479603695807032,0.9534790861116854,0.3687956928645197,,0.1945620110298833,,0.5971784318994164,0.4174467615749648,0.7985895253272975,0.1945620110298833,0.03908229958650127,0.1442862639476722,0.8499423377242701,3.6056625652757637,,0.9139778848716708,0.9808943771196216,0.0,,,0.9139778848716708,0.3873284596639733,4.700438279876528,0.7976556066502876,0.22624086186995,,26.0
351,codrna (1),31,488565.0,9.0,2.0,0.0,8.0,0.2456459222416669,6.358384566393447,0.2553989745479107,1.4668778895499692,1.0,,0.9581028529676424,,-2.346615409277576,,0.9179889051957284,11.111111111111107,0.9847433511509636,,1.842129501703969e-05,,1.9481687653732431,1.6454726760572955,0.4411646012864132,,,0.03637182360586616,1.1300960254514656,11.111111111111107,,66.66666666666666,0.03890372826543039,4.032599600505045,,,0.4411646012864132,4.59430480864909,,0.0,-0.8986102075705807,0.9999999777120968,325710.0,162855.0,,1.0000000019653663,1.0000000228919612,1.000000030717214,0.9179889051957284,1.0000000011526435,0.03637182360586616,0.8918455614925215,88.88888888888891,,1.0,0.9847433511509636,0.03890372826543039,4.297153713295439,0.9130768163684672,0.0,0.3655380359894035,0.7896688765198149,,0.9130768163684672,2.0,0.9315012774029312,,-1.166479394004767,0.2650844821057587,0.999999969526404,,0.4166806073039924,0.7548859393984904,-1.0845536319565714,0.9999774850377842,,0.9130768163684672,0.9581028529676424,33.33333333333333,2.0,0.0,4.039429822081905,0.9847433511509636,3.5859215930908794,,0.2456459222416669,,0.9179889051957284,5.641623709844638,0.9581028529676424,0.2456459222416669,0.4603775786136006,0.05437147564807139,0.87717697538361,2.0082464917834963,,0.7896688765198149,0.8209506262888236,0.0,,,0.7896688765198149,0.03637182360586616,0.9182958340544896,0.4411646012864132,0.03890372826543039,,2.0
