Name,Id,Runs,NumberOfInstances,NumberOfFeatures,NumberOfClasses,NumberOfMissingValues,NumberOfNumericFeatures,CfsSubsetEval_NaiveBayesErrRate,MaxMeansOfNumericAtts,NaiveBayesErrRate,Quartile3SkewnessOfNumericAtts,NumberOfSymbolicFeatures,MinAttributeEntropy,RandomTreeDepth2AUC,Quartile1MutualInformation,MinMeansOfNumericAtts,MaxMutualInformation,RandomTreeDepth3Kappa,PercentageOfSymbolicFeatures,REPTreeDepth2AUC,J48.001.ErrRate,Dimensionality,Quartile3MutualInformation,Quartile2KurtosisOfNumericAtts,MaxSkewnessOfNumericAtts,CfsSubsetEval_DecisionStumpKappa,J48.0001.ErrRate,J48.00001.Kappa,RandomTreeDepth2ErrRate,Quartile1KurtosisOfNumericAtts,PercentageOfBinaryFeatures,Quartile1AttributeEntropy,MajorityClassPercentage,REPTreeDepth2ErrRate,Quartile1MeansOfNumericAtts,MaxAttributeEntropy,MinMutualInformation,CfsSubsetEval_NaiveBayesKappa,Quartile2MeansOfNumericAtts,Quartile2AttributeEntropy,StdvNominalAttDistinctValues,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,MajorityClassSize,MinorityClassSize,EquivalentNumberOfAtts,Quartile2StdDevOfNumericAtts,Quartile3StdDevOfNumericAtts,MaxStdDevOfNumericAtts,RandomTreeDepth2Kappa,MeanStdDevOfNumericAtts,RandomTreeDepth3ErrRate,Quartile2SkewnessOfNumericAtts,PercentageOfNumericFeatures,MeanNoiseToSignalRatio,NumberOfBinaryFeatures,REPTreeDepth1AUC,REPTreeDepth1ErrRate,MaxKurtosisOfNumericAtts,REPTreeDepth2Kappa,NumberOfInstancesWithMissingValues,NaiveBayesKappa,CfsSubsetEval_NaiveBayesAUC,Quartile3AttributeEntropy,REPTreeDepth3Kappa,MinNominalAttDistinctValues,kNN1NAUC,J48.001.Kappa,MinKurtosisOfNumericAtts,DecisionStumpErrRate,MinStdDevOfNumericAtts,MeanAttributeEntropy,MeanSkewnessOfNumericAtts,DecisionStumpAUC,MinSkewnessOfNumericAtts,AutoCorrelation,J48.00001.AUC,REPTreeDepth1Kappa,RandomTreeDepth3AUC,MinorityClassPercentage,MaxNominalAttDistinctValues,PercentageOfInstancesWithMissingValues,MeanMeansOfNumericAtts,REPTreeDepth3AUC,Quartile3KurtosisOfNumericAtts,J48.0001.Kappa,CfsSubsetEval_DecisionStumpErrRate,J48.00001.ErrRate,RandomTreeDepth1Kappa,Quartile3MeansOfNumericAtts,RandomTreeDepth1AUC,CfsSubsetEval_kNN1NErrRate,DecisionStumpKappa,kNN1NErrRate,kNN1NKappa,MeanKurtosisOfNumericAtts,J48.001.AUC,CfsSubsetEval_kNN1NAUC,NaiveBayesAUC,PercentageOfMissingValues,MeanMutualInformation,Quartile2MutualInformation,CfsSubsetEval_DecisionStumpAUC,RandomTreeDepth1ErrRate,ClassEntropy,CfsSubsetEval_kNN1NKappa,REPTreeDepth3ErrRate,J48.0001.AUC,MeanNominalAttDistinctValues
arsenic-male-lung (2),951.0,779.0,559.0,5.0,2.0,0.0,3.0,0.02325581395348837,26738.4203935598,0.0,9.625987907165195,2.0,5.426264754702097,1.0,0.15935006268563,52.5,0.15935006268563,1.0,40.0,1.0,,0.008944543828264758,0.15935006268563,-1.0551570625809767,9.625987907165195,0.0,,,0.0,-1.214406571690584,20.0,5.426264754702097,97.67441860465117,0.0,52.5,5.426264754702097,0.15935006268563,0.0,312.37209302325346,5.426264754702097,28.991378028648448,0.0,18.72504312794417,546.0,13.0,1.000000000000028,259.75418695902493,208422.1358920995,208422.1358920995,1.0,69566.87170739548,0.0,0.44144296843342257,60.0,33.05247957389999,1.0,1.0,0.0,105.02116494074556,1.0,0.0,1.0,0.4807692307692308,5.426264754702097,1.0,2.0,1.0,,-1.214406571690584,0.0,18.72504312794417,5.426264754702097,3.355810291866206,1.0,0.0,0.9982078853046596,,1.0,1.0,2.3255813953488373,43.0,0.0,9034.430828861021,1.0,105.02116494074556,,0.02325581395348837,,1.0,26738.4203935598,1.0,0.02325581395348837,1.0,0.0,1.0,34.250533768824674,,0.4807692307692308,1.0,0.0,0.15935006268563,0.15935006268563,0.4807692307692308,0.0,0.15935006268563445,0.0,0.0,,22.5
artificial-characters (1),1459.0,23958.0,10218.0,8.0,10.0,0.0,7.0,0.4161284008612253,40.46352319436287,0.7031708749266001,0.7949329609978085,1.0,,0.8822326118159725,,2.2227441769426517,,0.7608496850207439,12.5,0.9396345065655836,,0.0007829320806420043,,-0.22758096976949904,1.4157476325672549,0.5345331746656256,,,0.21403405754550792,-0.5335821934074398,0.0,,13.857897827363475,0.3539831669602662,6.061460168330399,,,0.5345331746656256,15.246036406342014,,0.0,0.348123775480626,7.795727793517785,1416.0,600.0,,9.730990564339642,13.10011887786818,14.178974105774868,0.7608496850207439,9.50452228596324,0.21403405754550792,0.7106609244936721,87.5,,0.0,0.9396345065655836,0.3539831669602662,1.2503558717877254,0.6047852221339061,0.0,0.22343509112823853,0.9059441112542228,,0.6047852221339061,10.0,0.8705396436531658,,-0.5477487171323054,0.8265805441377959,1.7196318285176375,,0.6738720824506701,0.595130735282096,0.19900180105948925,0.9982382304003132,,0.6047852221339061,0.8822326118159725,5.871990604815032,10.0,0.0,15.677500209713989,0.9396345065655836,0.2562896045602105,,0.4161284008612253,,0.7608496850207439,21.029359953024045,0.8822326118159725,0.4161284008612253,0.07636718614547375,0.21462125660598946,0.7603066926069706,-0.03922173626081931,,0.9059441112542228,0.7677179327332979,0.0,,,0.9059441112542228,0.21403405754550792,3.284826011062924,0.5345331746656256,0.3539831669602662,,10.0
audiology (1),7.0,7302.0,226.0,70.0,24.0,317.0,0.0,0.26991150442477874,,0.3805309734513274,,70.0,0.040972024256633134,0.7950649758384568,0.02093076313725,,0.90344086424469,0.5331770603662358,100.0,0.9029715201890379,,0.3097345132743363,0.14196206092104002,,,0.6830877451093079,,,0.3938053097345133,,87.14285714285714,0.040972024256633134,25.221238938053087,0.2964601769911505,,2.1712476082112584,0.00883549694617,0.6830877451093079,,0.07306611931384561,2.706330283332852,,,57.0,1.0,24.870653461707807,,,,0.5331770603662358,,0.3938053097345133,,0.0,1.3120573347976794,61.0,0.9029715201890379,0.2964601769911505,,0.6453282739559179,222.0,0.5329231952321446,0.912598798834216,0.2994113292359871,0.6453282739559179,2.0,0.8718367118056953,,,0.5353982300884956,,0.3181153716783362,,0.7583676374829571,,0.3244444444444444,,0.6453282739559179,0.7950649758384568,0.4424778761061947,24.0,98.23008849557522,,0.9029715201890379,,,0.26991150442477874,,0.5331770603662358,,0.7950649758384568,0.26991150442477874,0.30593908629441624,0.26548672566371684,0.6858274831445055,,,0.912598798834216,0.94654224241335,2.0037926675094817,0.13758974178128391,0.04753979394216,0.912598798834216,0.3938053097345133,3.421946787728172,0.6830877451093079,0.2964601769911505,,2.5428571428571423
audiology (2),999.0,721.0,226.0,70.0,2.0,317.0,0.0,0.07079646017699115,,0.0752212389380531,,70.0,0.040972024256633134,0.8409633551333956,0.00186008750948,,0.42464170977864,0.5836561171469059,100.0,0.9598775044119172,,0.3097345132743363,0.020027049826195,,,0.8226233689787109,,,0.17256637168141592,,88.57142857142857,0.040972024256633134,74.77876106194691,0.06194690265486725,,2.1712476082112584,1.0516911699999998e-06,0.8226233689787109,,0.07306611931384561,0.7454485775561845,,,169.0,57.0,36.39341137498327,,,,0.5836561171469059,,0.17256637168141592,,0.0,13.209362225462437,62.0,0.9598775044119172,0.06194690265486725,,0.8430711238964389,222.0,0.8083790523690773,0.9605003633343712,0.2994113292359871,0.8430711238964389,2.0,0.961278936987439,,,0.15486725663716813,,0.3181153716783362,,0.8851863386276342,,0.7511111111111111,,0.8430711238964389,0.8409633551333956,25.221238938053087,6.0,98.23008849557522,,0.9598775044119172,,,0.07079646017699115,,0.5836561171469059,,0.8409633551333956,0.07079646017699115,0.6588458552574828,0.08849557522123894,0.7876139460577013,,,0.9605003633343712,0.9628360842935741,2.0037926675094817,0.022387730471694928,0.00372980122304,0.9605003633343712,0.17256637168141592,0.8147658848086416,0.8226233689787109,0.06194690265486725,,2.2285714285714286
auto93 (2),861.0,730.0,93.0,23.0,2.0,14.0,16.0,0.23655913978494625,5280.645161290323,0.21505376344086025,0.8496113469740726,7.0,0.9286751810936652,0.7071428571428572,0.021630476877195003,2.667741935483871,0.43027124280972,0.4448481702569427,30.434782608695656,0.496551724137931,,0.24731182795698925,0.292933145138565,0.3007843832927173,1.7044301461483196,0.5126250595521676,,,0.24731182795698925,-0.36871616021128795,13.043478260869565,0.9816057312701588,62.365591397849464,0.3548387096774194,14.583811959087331,4.70051667713286,0.01339471256124,0.5126250595521676,34.02150537634408,1.3028664575368156,10.677078252031311,-0.05194175307679348,2.9912960631738623,58.0,35.0,6.053189843748562,4.555356245754039,42.931402542278754,596.7316898551803,0.4448481702569427,111.72077636745622,0.24731182795698925,0.1716463052529187,69.56521739130434,11.40658629832571,3.0,0.496551724137931,0.3548387096774194,4.0043058902603486,0.08305945622945908,11.0,0.5617342130065974,0.7320197044334975,3.0614966387822062,0.08305945622945908,2.0,0.7,,-0.8551156740480699,0.26881720430107525,1.037363012467354,1.9582217745490773,0.3798492079887452,0.7317733990147783,-0.25853268574387145,0.6847826086956522,,0.08305945622945908,0.7071428571428572,37.63440860215053,31.0,11.827956989247312,709.226357133663,0.496551724137931,0.9258150035583812,,0.23655913978494625,,0.4448481702569427,173.36021505376343,0.7071428571428572,0.23655913978494625,0.4829886591060708,0.24731182795698925,0.4513977943062323,0.5026835249632928,,0.7320197044334975,0.8487684729064038,0.6545114539504442,0.15783727509422502,0.115914092148515,0.7320197044334975,0.24731182795698925,0.9554189905653108,0.5126250595521676,0.3548387096774194,,7.0
autoHorse (2),840.0,707.0,205.0,26.0,2.0,57.0,17.0,0.09268292682926828,13207.129353233833,0.1073170731707317,1.4299445574847858,9.0,0.1101454311248314,0.9154157614062808,0.0264226083329525,0.8341463414634144,0.48521633420559,0.771149832548658,34.615384615384606,0.8878135492790836,,0.12682926829268293,0.39554581914660497,0.5254403856297336,2.817459025046584,0.810231425091352,,,0.11219512195121953,-0.2633536092525797,15.384615384615385,0.5161977850726438,59.512195121951216,0.13170731707317074,3.855119524329572,4.117919521294445,0.00820683095428,0.810231425091352,53.72487804878049,1.3381484875345442,6.4700163145938925,0.06817971198285516,1.1630802959986908,122.0,83.0,5.277597260340489,6.021775685025573,38.54243048436655,7947.066341939271,0.771149832548658,533.4368023096878,0.11219512195121953,0.6637040288148149,65.38461538461539,6.959795460306332,4.0,0.8878135492790836,0.13170731707317074,13.714866344467325,0.7251055376210579,46.0,0.7798496534218491,0.9197610112581474,1.9046922343056327,0.7251055376210579,2.0,0.9169464744222792,,-1.9568547563777807,0.12682926829268293,0.2735387318295989,1.4686063206852935,0.7871280922114204,0.8942820462176575,-0.6831221940577388,0.8137254901960784,,0.7251055376210579,0.9154157614062808,40.487804878048784,22.0,22.439024390243908,1271.202749879807,0.8878135492790836,2.6528901775018845,,0.09268292682926828,,0.771149832548658,150.47829268292685,0.9154157614062808,0.09268292682926828,0.7408091810931725,0.08780487804878047,0.8156659006893796,1.6969552606727374,,0.9197610112581474,0.9507136904274436,1.0694183864915572,0.18450302247198366,0.124306002138725,0.9197610112581474,0.11219512195121953,0.9737326459226808,0.810231425091352,0.13170731707317074,,5.8888888888888875
autoMpg (2),831.0,705.0,398.0,8.0,2.0,6.0,4.0,0.12562814070351758,2970.4246231155785,0.11306532663316585,0.9954060028788041,4.0,1.3273558482394003,0.8848889901521481,0.22313183907814,15.568090452261307,0.54132968493888,0.7583057108878825,50.0,0.869370395686185,,0.02010050251256281,0.54132968493888,-0.1635498733130354,1.0873262824048746,0.7491238244118907,,,0.12060301507537688,-0.7757958362250471,12.5,1.3273558482394003,52.51256281407035,0.12562814070351758,37.79341477797147,3.690693627110913,0.22313183907814,0.7491238244118907,148.9476335760435,1.5924189042681818,4.99165971062398,0.34184826161928245,11.69105668056663,209.0,189.0,2.9812836396556035,71.38049905201218,661.1987901907942,846.8417741973268,0.7583057108878825,248.090115307791,0.12060301507537688,0.6253538384500263,50.0,5.581220074003463,1.0,0.869370395686185,0.12562814070351758,0.6969469997428415,0.7497547848394155,6.0,0.7746092471873348,0.9034707982076404,3.690693627110913,0.7497547848394155,2.0,0.8772056403635351,,-0.7855289051011423,0.12060301507537688,2.757688929812677,2.203489459872832,0.6542027009827042,0.8762562973089287,0.27877684462588953,0.8261964735516373,,0.7497547848394155,0.8848889901521481,47.48743718592965,13.0,1.507537688442211,820.9719951799817,0.869370395686185,0.6275844705498038,,0.12562814070351758,,0.7583057108878825,2276.17493718593,0.8848889901521481,0.12562814070351758,0.7597645934458389,0.12311557788944726,0.7534575611236125,-0.10392041299609288,,0.9034707982076404,0.9606339080023292,0.1884422110552764,0.3348147357321867,0.23998268317954,0.9034707982076404,0.12060301507537688,0.9981776939539824,0.7491238244118907,0.12562814070351758,,5.75
autoPrice (2),756.0,790.0,159.0,16.0,2.0,0.0,15.0,0.05660377358490566,5113.836477987421,0.05660377358490566,0.9166625561938246,1.0,,0.9208994708994708,,0.7358490566037735,,0.8572198275862071,6.25,0.940652557319224,,0.10062893081761007,,0.6231702076193981,2.7102416996659318,0.8765847347994825,,,0.06289308176100629,-0.20768467546538005,6.25,,66.0377358490566,0.03773584905660377,10.161132075471695,,,0.8765847347994825,65.60754716981133,,0.0,0.1482521884606786,1.9478825624742642,105.0,54.0,,6.0971423872975175,30.71858263596298,481.9413205258712,0.8572198275862071,72.24234630986753,0.06289308176100629,0.7336655531796619,93.75,,1.0,0.940652557319224,0.03773584905660377,5.725789793104718,0.9151094500800856,0.0,0.8743745061890966,0.9638447971781304,,0.9151094500800856,2.0,0.9538800705467372,,-0.8231753950890628,0.05660377358490566,0.2673356289537193,,0.6273958448862532,0.9476190476190476,-0.992743213391146,0.8734177215189873,,0.9151094500800856,0.9208994708994708,33.9622641509434,2.0,0.0,558.4927966457024,0.940652557319224,1.149275634417096,,0.05660377358490566,,0.8572198275862071,121.13207547169813,0.9208994708994708,0.05660377358490566,0.8720836685438456,0.050314465408805034,0.8847199564980968,0.9540921157712066,,0.9638447971781304,0.9883597883597884,0.0,,,0.9638447971781304,0.06289308176100629,0.9244571409964928,0.8765847347994825,0.03773584905660377,,2.0
autos (1),9.0,3252.0,205.0,26.0,6.0,59.0,15.0,0.3609756097560976,13207.129353233833,0.4195121951219512,1.391029493792932,11.0,0.1101454311248314,0.8425262612063481,0.0578978924403325,3.2554228855721394,0.92107332056188,0.6514359909728877,42.30769230769232,0.8037206601945793,,0.12682926829268293,0.4240324986255351,0.578648340484976,2.6108624576151582,0.5260115606936416,,,0.2682926829268293,-0.042853766099905766,15.384615384615385,0.6261612741901125,32.682926829268304,0.4390243902439024,25.21951219512195,4.117919521294445,0.04098129634827,0.5260115606936416,98.75658536585364,1.1852128661037806,5.796550698475777,0.07323669149378212,2.4435219699049044,67.0,3.0,7.90721333507133,6.88644313094182,41.642693438179826,7947.066341939271,0.6514359909728877,606.9879337570025,0.2682926829268293,0.6813981890525873,57.69230769230769,3.8455598450916946,4.0,0.8037206601945793,0.4390243902439024,5.3056820917037495,0.41763201919131343,46.0,0.4624672236111957,0.8428617571439985,1.7974373444255942,0.41763201919131343,2.0,0.8258624934997548,,-0.8289454004870125,0.5512195121951221,0.2735387318295989,1.3925776867040678,0.7995814630212839,0.6939051793496049,-0.6831221940577388,0.6323529411764706,,0.41763201919131343,0.8425262612063481,1.4634146341463417,22.0,22.439024390243908,1447.0910079157654,0.8037206601945793,2.623279794217764,,0.3609756097560976,,0.6514359909728877,174.04926829268294,0.8425262612063481,0.3609756097560976,0.21367956551255946,0.2585365853658537,0.6663288495792642,1.3593185995836767,,0.8428617571439985,0.8368489595499649,1.1069418386491556,0.287392526606534,0.22060528963958492,0.8428617571439985,0.2682926829268293,2.2724740187830283,0.5260115606936416,0.4390243902439024,,6.0
autos (2),975.0,727.0,205.0,26.0,2.0,59.0,15.0,0.14634146341463414,13207.129353233833,0.2682926829268293,1.391029493792932,11.0,0.1101454311248314,0.8343067272333983,0.014503703884825,3.2554228855721394,0.33491233485919,0.7002586885614667,42.30769230769232,0.6281094527363184,,0.12682926829268293,0.1426936734162225,0.578648340484976,2.6108624576151582,0.6699581410325212,,,0.12682926829268293,-0.042853766099905766,19.230769230769234,0.6261612741901125,67.31707317073172,0.3024390243902439,25.21951219512195,4.117919521294445,0.00063792892591,0.6699581410325212,98.75658536585364,1.1852128661037806,5.920687920718796,0.07323669149378212,2.4435219699049044,138.0,67.0,10.1903820391705,6.88644313094182,41.642693438179826,7947.066341939271,0.7002586885614667,606.9879337570025,0.12682926829268293,0.6813981890525873,57.69230769230769,14.56610147810173,5.0,0.6281094527363184,0.3024390243902439,5.3056820917037495,0.1952640243130302,46.0,0.3972199946538358,0.8929266709928618,1.7974373444255942,0.1952640243130302,2.0,0.8789746917585983,,-0.8289454004870125,0.33658536585365856,0.2735387318295989,1.3925776867040678,0.7995814630212839,0.696679645252001,-0.6831221940577388,0.8235294117647058,,0.1952640243130302,0.8343067272333983,32.682926829268304,22.0,22.439024390243908,1447.0910079157654,0.6281094527363184,2.623279794217764,,0.14634146341463414,,0.7002586885614667,174.04926829268294,0.8343067272333983,0.14634146341463414,0.2013437976398849,0.0975609756097561,0.7694297604318975,1.3593185995836767,,0.8929266709928618,0.7675751676400606,1.1069418386491556,0.08946220019592803,0.045854622143600005,0.8929266709928618,0.12682926829268293,0.9116539980612604,0.6699581410325212,0.3024390243902439,,5.636363636363638
autoUniv-au1-1000 (1),1547.0,3255.0,1000.0,21.0,2.0,0.0,20.0,,0.7040000000000001,,0.3415120920585996,1.0,,,,0.21900000000000008,,,4.761904761904762,,,0.021,,-1.9814039894842128,1.360946158408139,,,,,-1.9994681111645736,4.761904761904762,,74.1,,0.41600000000000004,,,,0.5050000000000001,,0.0,-0.09424909160711742,0.4909758210671932,741.0,259.0,,0.498851010842841,0.4999677146035549,0.500234179394247,,0.4858075227371849,,-0.02003117940297457,95.23809523809523,,1.0,,,-0.1481258101395544,,0.0,,,,,2.0,,,-2.0037547350176657,,0.4137755553560508,,0.14982672437764288,,-0.8951177739732883,0.6216216216216216,,,,25.9,2.0,0.0,0.46799999999999997,,-1.850673448577216,,,,,0.5235,,,,,,-1.721693461069841,,,,0.0,,,,,0.8252336065126468,,,,2.0
autoUniv-au4-2500 (1),1548.0,4222.0,2500.0,101.0,3.0,0.0,58.0,,57622.81360000001,,0.2630911499593245,43.0,0.9949041692998885,,0.0007922522392475001,0.262736,0.05551089767098,,42.574257425742566,,,0.0404,0.0030401065680200003,-1.240827535757678,1.28299689010497,,,,,-1.4353577332750418,8.91089108910891,1.567859637557062,46.92,,0.9582439,2.5820158324858,9.80515159e-06,,2.2866000000000004,1.9984598961715223,1.4224119705463285,-0.1185726839605242,0.5000966692957894,1173.0,196.0,363.9498286819105,1.2961461422066176,25.69223351794437,20654.21454566241,,625.3193617380948,,0.012461273392505318,57.42574257425742,520.7245743806038,9.0,,,0.3569332326523984,,0.0,,,2.319727270704356,,2.0,,,-2.001599357177714,,0.0113066237461151,1.8892119779034755,0.06736734387934172,,-0.6533458265545123,0.4381752701080432,,,,7.84,6.0,0.0,2902.258876786207,,-0.8978933919535497,,,,,280.9597,,,,,,-1.1426754035820141,,,,0.0,0.003621090649499048,0.0015679465114600002,,,1.3178953215268463,,,,3.9767441860465116
autoUniv-au6-1000 (1),1555.0,11010.0,1000.0,41.0,8.0,0.0,37.0,,52106.178,,0.3826859162020289,4.0,0.9995844639313988,,0.00386535224013,0.297755,0.00712307214496,,9.75609756097561,,,0.041,0.00712307214496,-1.044969428583472,1.3420314068789123,,,,,-1.2114135140786382,4.878048780487805,0.9995844639313988,24.0,,0.6289245,1.5841625035181672,0.00386535224013,,7.1208399999999985,0.999953833266239,2.8722813232690143,-0.4503907345407755,0.18220595748267032,240.0,89.0,529.9123944236851,1.049191905971236,12.204759128780456,24536.41815103424,,1354.8443939588726,,-0.16909074319457046,90.24390243902441,215.66732179527563,2.0,,,0.7004008449383776,,0.0,,,1.5841625035181672,,2.0,,,-1.4569887647340074,,0.04280818193336923,1.1945669335719349,-0.045842037609370265,,-1.0850932676692615,0.13213213213213212,,,,8.9,8.0,0.0,4239.049820405406,,-0.39141958877761995,,,,,76.90315000000002,,,,,,-0.7948761752735738,,,,0.0,0.0055133691766433325,0.005551683144839999,,,2.9216026617368103,,,,3.75
autoUniv-au6-400 (1),1551.0,144.0,400.0,41.0,8.0,0.0,37.0,,52300.405,,0.3882724094159191,4.0,0.9947819701586452,,0.01055181108648,0.297915,0.03513821938045,,9.75609756097561,,,0.1025,0.03513821938045,-1.0701049801329363,1.3515902653117282,,,,,-1.1910424898150558,4.878048780487805,0.9947819701586452,27.750000000000004,,0.639575,1.573467060178885,0.01055181108648,,7.17325,0.99819587904281,2.8722813232690143,-0.4311559563454716,0.18066988668815107,111.0,25.0,139.95658508865296,0.9815144811421423,11.954332228323649,24670.87437646856,,1378.348841220337,,-0.12642397619005954,90.24390243902441,59.08820813514808,2.0,,,1.33563775495543,,0.0,,,1.573467060178885,,2.0,,,-1.4831944881223078,,0.04426385903637396,1.1888149697934467,-0.04722309815452377,,-1.310851820053055,0.18045112781954886,,,,6.25,8.0,0.0,4183.004331486486,,-0.4591917901578784,,,,,77.275,,,,,,-0.7639572021539291,,,,0.0,0.01978449693689667,0.01366346034376,,,2.768970628984972,,,,3.75
autoUniv-au6-750 (1),1549.0,11011.0,750.0,41.0,8.0,0.0,37.0,,52116.15333333334,,0.3984822228014464,4.0,0.99597466226134,,0.00325061277077,0.2936773333333333,0.01015293036492,,9.75609756097561,,,0.05466666666666667,0.01015293036492,-1.0080306775061558,1.4224569416578778,,,,,-1.1891651783289323,4.878048780487805,0.99597466226134,22.0,,0.639166,1.5833014733384176,0.00325061277077,,7.11488,0.9970433402104208,2.8722813232690143,-0.4308819822984196,0.1829331504237844,165.0,57.0,429.5578524448845,1.0477112734458678,11.829995389307374,23983.76178985249,,1345.8561380917774,,-0.15091905474444806,90.24390243902441,175.9661520374496,2.0,,,1.101686962778507,,0.0,,,1.5833014733384176,,2.0,,,-1.4501047711785031,,0.04515308924785578,1.192106491936726,-0.027541408361038532,,-1.1663649238928322,0.17222963951935916,,,,7.6,8.0,0.0,4179.324020756757,,-0.3816059480644771,,,,,77.55506666666666,,,,,,-0.7670874003310463,,,,0.0,0.0067363531286166655,0.00680551625016,,,2.893653383238953,,,,3.75
autoUniv-au7-1100 (1),1552.0,7130.0,1100.0,13.0,5.0,0.0,8.0,,5201.511818181818,,0.15922212477953182,5.0,0.9630169713822224,,0.01739010152568,0.38274545454545456,0.07801867345953,,38.46153846153847,,,0.011818181818181818,0.0770084694897225,-1.4151462860394408,0.3465158278199235,,,,,-1.5407605075197877,15.384615384615385,0.9686234648208698,27.72727272727273,,0.9206818181818186,1.5350206910714237,0.00801173999805,,1.1008954545454546,1.0705394909785793,1.224744871391589,0.02240915579457111,0.5467012450243667,305.0,153.0,44.38517303188458,0.8040745368247751,140.7060187004606,1489.7474301651541,,210.24071965186988,,0.07342156907982962,61.53846153846154,21.57110209120487,2.0,,,-0.9965901676449538,,0.0,,,1.4401745275086542,,2.0,,,-1.5743783110977574,,0.16796135850308766,1.159779161102701,0.06283940906721637,,-0.34797451477343355,0.27297543221110104,,,,13.90909090909091,5.0,0.0,1061.5329261363636,,-1.2745580046680725,,,,,2462.5751727272727,,,,,,-1.3807306509246982,,,,0.0,0.0513833642866125,0.059751521844434996,,,2.2806595148216537,,,,3.0
autoUniv-au7-500 (1),1554.0,7145.0,500.0,13.0,5.0,0.0,8.0,,5108.876,,0.2359174614137665,5.0,0.8010549812523586,,0.0094765417588825,0.37604,0.08432906055269003,,38.46153846153847,,,0.026,0.072409575461125,-1.3902462059848162,0.2647700047655601,,,,,-1.4991347933856638,15.384615384615385,0.8423107603380753,38.4,,0.892,1.5839109520124377,0.00817401652092,,1.08438,0.9830159654307322,1.224744871391589,0.027625580265441967,0.5283559284750168,192.0,43.0,60.28344551689478,0.7892210429832239,146.81752633084562,1501.8488594453293,,212.75939555642933,,0.13330818626479632,61.53846153846154,29.52511089584765,2.0,,,-0.889175385856229,,0.0,,,1.4379216723258883,,2.0,,,-1.6753089454432977,,0.1691091784275973,1.0877494660315652,0.09673735880262777,,-0.29640470551580456,0.24448897795591185,,,,8.6,5.0,0.0,1050.5593825,,-1.2174277745720763,,,,,2466.393565,,,,,,-1.3496496311677095,,,,0.0,0.0356345786832025,0.0250176188296,,,2.148175182566338,,,,3.0
autoUniv-au7-700 (1),1553.0,4537.0,700.0,13.0,3.0,0.0,8.0,,5157.932857142859,,0.27195615158214553,5.0,0.7219280948873623,,0.0014478888791525,0.4008714285714286,0.00988150798026,,38.46153846153847,,,0.01857142857142857,0.0086642189772325,-1.323475928571053,0.7332607445537018,,,,,-1.4291562631922812,15.384615384615385,0.7911574551643221,35.0,,0.9642857142857144,1.5810286600820809,0.00091225711562,,1.2284428571428572,1.0027486288718357,0.5477225575051661,-0.2999270850963107,0.5583176975943696,245.0,214.0,335.5971183458014,0.8220229402223926,131.32712453773848,1429.6357649338834,,201.1656111285329,,-0.048340124031843984,61.53846153846154,227.4330933771417,2.0,,,-1.0813878033558182,,0.0,,,1.4374344254986782,,2.0,,,-1.5283376498108552,,0.17197235209040734,1.0771135031782786,0.0063495886128950045,,-0.4193137581085696,0.3361945636623748,,,,30.57142857142857,3.0,0.0,1053.5226767857143,,-1.1849643190924015,,,,,2446.6827,,,,,,-1.312729061919854,,,,0.0,0.004715225308445,0.00403356806895,,,1.5824160258653346,,,,2.6
auto_price (2),745.0,718.0,159.0,16.0,2.0,0.0,14.0,0.05660377358490566,5113.836477987421,0.05660377358490566,0.9167083730461888,2.0,2.2667026747328927,0.9208994708994708,0.19486121068892,3.2363522012578616,0.19486121068892,0.8572198275862071,12.5,0.940652557319224,,0.10062893081761007,0.19486121068892,0.6299767593426382,2.7102416996659318,0.8765847347994825,,,0.06289308176100629,0.06313739120317717,6.25,2.2667026747328927,66.0377358490566,0.03773584905660377,22.431792452830187,2.2667026747328927,0.19486121068892,0.8765847347994825,80.72201257861636,2.2667026747328927,2.8284271247461903,0.1543798146047788,2.1885416563749733,105.0,54.0,4.744182475969078,6.278165631417309,31.95175811857345,481.9413205258712,0.8572198275862071,77.31729349451608,0.06289308176100629,0.7578504906446117,87.5,10.632395522531665,1.0,0.940652557319224,0.03773584905660377,5.725789793104718,0.9151094500800856,0.0,0.87548942834769,0.9638447971781304,2.2667026747328927,0.9151094500800856,2.0,0.9243386243386243,,-0.8231753950890628,0.05660377358490566,0.2673356289537193,2.2667026747328927,0.6654276670754447,0.9476190476190476,-0.992743213391146,0.8734177215189873,,0.9151094500800856,0.9208994708994708,33.9622641509434,6.0,0.0,598.3325786163522,0.940652557319224,1.4949023213370902,,0.05660377358490566,,0.8572198275862071,133.95251572327044,0.9208994708994708,0.05660377358490566,0.8720836685438456,0.06289308176100629,0.8545554335894622,1.0599724547002842,,0.9638447971781304,0.987830687830688,0.0,0.19486121068892,0.19486121068892,0.9638447971781304,0.06289308176100629,0.9244571409964928,0.8765847347994825,0.03773584905660377,,4.0
